日時,スタッフコード,姓 名,所属グループ名,スタッフ種別,総労働時間,プロジェクトコード,プロジェクト名,工数
2023/9/27,46,奈良 なら,部署1,社員,0:00,未入力,未入力,0:00
2023/9/27,19,山田 山田,部署3,社員,8:00,未入力,未入力,0:00
2023/9/27,20,円筒 円筒,部署2,社員,8:00,CCC-OPS-1-0,K業務,0:15
2023/9/27,20,円筒 円筒,部署2,社員,8:00,CCC-OPS-1-0,K業務,7:45
2023/9/27,23,生徒 生徒,部署2,社員,11:30,AAA-IC-4-0,J業務,11:30
2023/9/27,22,自然 自然,部署1,社員,0:00,未入力,未入力,0:00
2023/9/27,39,途方 途方,部署2,社員,7:45,AAA-IC-3-0,J業務,6:45
2023/9/27,39,途方 途方,部署2,社員,7:45,AAA-IC-3-0,J業務,1:00
2023/9/27,35,青森 青森,部署2,社員,7:55,AAA-IC-5-0,K事業,7:55
2023/9/27,28,扇子 扇子,部署2,社員,11:30,CCC-SNC-11-2,S常駐業務,2:30
2023/9/27,28,扇子 扇子,部署2,社員,11:30,CCC-SNC-11-2,S常駐業務,2:00
2023/9/27,28,扇子 扇子,部署2,社員,11:30,CCC-SNC-11-2,S常駐業務,2:00
2023/9/27,28,扇子 扇子,部署2,社員,11:30,CCC-SNC-11-2,S常駐業務,5:00
2023/9/27,1,伊藤 伊藤,部署2,社員,9:00,AAA-ILL-1-0,K事業,7:30
2023/9/27,1,伊藤 伊藤,部署2,社員,9:00,AAA-ILL-1-0,K事業,1:30
2023/9/27,5,群馬 群馬,部署4,社員,0:00,未入力,未入力,0:00
2023/9/27,24,首都 首都,部署2,社員,8:30,AAA-IC-1-0,J業務,8:00
2023/9/27,24,首都 首都,部署2,社員,8:30,DDD-1-0,L作業,0:30
2023/9/27,14,壮図 壮図,部署2,契約,8:00,CCC-CRE-1-0,CCC開発,0:30
2023/9/27,14,壮図 壮図,部署2,契約,8:00,CCC-OPS-2-0,K業務,3:00
2023/9/27,14,壮図 壮図,部署2,契約,8:00,CCC-OPS-2-0,K業務,4:30
2023/9/27,15,千葉 千葉,部署2,契約,8:00,CCC-SNC-11-2,S常駐業務,6:00
2023/9/27,15,千葉 千葉,部署2,契約,8:00,CCC-SNC-11-2,S常駐業務,2:00
2023/9/27,49,海 海,部署2,社員,13:00,CCC-ALJ-4-0,AB開発,11:30
2023/9/27,49,海 海,部署2,社員,13:00,DDD-1-0,L作業,1:00
2023/9/27,49,海 海,部署2,社員,13:00,DDD-2-0,Y業務,0:30
2023/9/27,38,秋 秋,部署2,社員,0:00,未入力,未入力,0:00
2023/9/27,17,延期 延期,部署1,社員,8:02,AAA-EXE-1-0,K事業,1:00
2023/9/27,17,延期 延期,部署1,社員,8:02,AAA-EXE-1-0,K事業,1:30
2023/9/27,17,延期 延期,部署1,社員,8:02,AAA-EXE-1-0,K事業,2:00
2023/9/27,17,延期 延期,部署1,社員,8:02,AAA-EXE-1-0,K事業,3:32
2023/9/27,4,尾藤 尾藤,部署1,社員,8:00,CCC-HPE-1-0,H事業,7:30
2023/9/27,4,尾藤 尾藤,部署1,社員,8:00,CCC-SNC-5-0,S常駐業務,0:30
2023/9/27,7,聖来 聖来,部署1,社員,10:03,AAA-BOJ-1-0,AAA-常駐業務,10:03
2023/9/27,18,岩手 岩手,部署1,社員,8:00,AAA-HPY-1-0,G常駐業務,8:00
2023/9/27,36,三機 三機,部署1,社員,9:13,DDD-1-0,L作業,1:00
2023/9/27,36,三機 三機,部署1,社員,9:13,DDD-1-0,L作業,0:30
2023/9/27,36,三機 三機,部署1,社員,9:13,CCC-SBDDD-2-0,S常駐業務,7:43
2023/9/27,30,壮太 壮太,部署1,社員,7:30,AAA-KSK-1-0,K業務,7:30
2023/9/27,34,関東 関東,部署1,社員,8:00,AAA-MDDDN-1-0,L作業,8:00
2023/9/27,3,横 横,部署1,社員,8:15,AAA-EXE-1-0,K事業,1:30
2023/9/27,3,横 横,部署1,社員,8:15,AAA-EXE-1-0,K事業,6:45
2023/9/27,27,蓮介 蓮介,部署1,社員,10:30,AAA-EXE-1-0,K事業,2:30
2023/9/27,27,蓮介 蓮介,部署1,社員,10:30,AAA-EXE-1-0,K事業,8:00
2023/9/27,55,夏 夏,部署6,パートナー,8:00,CCC-HEX-5-1,H事業,8:00
2023/9/27,57,田中 田中,部署6,パートナー,8:00,CCC-HEX-5-1,H事業,8:00
2023/9/27,56,四国 四国,部署6,パートナー,8:00,CCC-ARM-2-0,K事業,1:00
2023/9/27,56,四国 四国,部署6,パートナー,8:00,CCC-ARM-2-0,K事業,7:00
2023/9/27,48,冬 冬,部署1,社員,4:02,AAA-MIX-1-0,L作業,4:02
2023/9/27,50,大分 大分,部署2,社員,8:08,AAA-JOPS-1-0,Y業務,8:08
2023/9/27,11,三佐 三佐,部署1,契約,0:00,未入力,未入力,0:00
2023/9/27,51,大阪 大阪,部署2,社員,8:00,DDD-1-0,L作業,0:30
2023/9/27,51,大阪 大阪,部署2,社員,8:00,CCC-ARM-2-0,K事業,1:00
2023/9/27,51,大阪 大阪,部署2,社員,8:00,CCC-YC-1-0,L作業,6:30
2023/9/27,52,丘 丘,部署1,社員,8:15,AAA-MDDDN-1-0,L作業,6:00
2023/9/27,52,丘 丘,部署1,社員,8:15,AAA-MDDDN-1-0,L作業,2:15
2023/9/27,53,治 治,部署2,社員,7:30,AAA-EXE-1-0,K事業,6:30
2023/9/27,53,治 治,部署2,社員,7:30,AAA-EXE-1-0,K事業,1:00
2023/9/27,54,福井 福井,部署1,社員,8:00,DDD-1-0,L作業,1:00
2023/9/27,54,福井 福井,部署1,社員,8:00,DDD-1-0,L作業,3:00
2023/9/27,54,福井 福井,部署1,社員,8:00,DDD-1-0,L作業,4:00
2023/9/27,58,空 空,部署1,社員,10:00,AAA-MIX-1-0,L作業,10:00
2023/9/27,68,講師 講師,部署2,社員,8:00,DDD-1-0,L作業,6:30
2023/9/27,68,講師 講師,部署2,社員,8:00,DDD-1-0,L作業,1:30
2023/9/27,59,九州 九州,部署2,社員,8:00,DDD-1-0,L作業,8:00
2023/9/27,61,新潟 新潟,部署2,社員,8:00,DDD-1-0,L作業,8:00
2023/9/27,33,河川 河川,部署1,社員,7:37,AAA-EXE-1-0,K事業,2:00
2023/9/27,33,河川 河川,部署1,社員,7:37,AAA-EXE-1-0,K事業,3:00
2023/9/27,33,河川 河川,部署1,社員,7:37,AAA-EXE-1-0,K事業,2:30
2023/9/27,87,連多 連多,部署1,社員,0:00,未入力,未入力,0:00
2023/9/27,16,福岡 福岡,部署2,契約,0:00,未入力,未入力,0:00
2023/9/27,85,現部 現部,部署7,社員,0:00,未入力,未入力,0:00
2023/9/27,81,丸 丸,部署7,社員,0:00,未入力,未入力,0:00
2023/9/27,2,有働 有働,部署7,社員,0:00,未入力,未入力,0:00
2023/9/27,88,中部 中部,部署7,社員,0:00,未入力,未入力,0:00
2023/9/27,84,白 白,部署7,社員,0:00,未入力,未入力,0:00
2023/9/27,90,地面 地面,部署7,社員,0:00,未入力,未入力,0:00
2023/9/27,100,三重 三重,部署1,パートナー,0:00,未入力,未入力,0:00
2023/9/28,29,星 星,部署9,社員,11:00,CCC-HEX-7-1,H事業,2:00
2023/9/28,29,星 星,部署9,社員,11:00,CCC-ARM-1-0,K事業,1:00
2023/9/28,29,星 星,部署9,社員,11:00,DDD-6-0,Y業務,5:00
2023/9/28,29,星 星,部署9,社員,11:00,DDD-1-0,L作業,2:00
2023/9/28,29,星 星,部署9,社員,11:00,DDD-1-0,L作業,1:00
2023/9/28,26,北海道 北海道,部署3,社員,8:00,未入力,未入力,0:00
2023/9/28,21,山形 山形,部署8,社員,8:13,BBB-101,Y業務,6:15
2023/9/28,21,山形 山形,部署8,社員,8:13,BBB-107,Y業務,0:30
2023/9/28,13,沖縄 沖縄,部署8,社員,6:40,BBB-106,Y業務,2:00
2023/9/28,13,沖縄 沖縄,部署8,社員,6:40,BBB-101,Y業務,1:30
2023/9/28,13,沖縄 沖縄,部署8,社員,6:40,BBB-104,Y業務,3:00
2023/9/28,37,京都 京都,部署8,社員,7:09,BBB-107,Y業務,1:00
2023/9/28,37,京都 京都,部署8,社員,7:09,BBB-105,Y業務,6:00
2023/9/28,31,愛媛 愛媛,部署2,社員,8:00,CCC-ARM-2-0,K事業,6:00
2023/9/28,31,愛媛 愛媛,部署2,社員,8:00,DDD-2-0,Y業務,2:00
2023/9/28,10,真方 真方,部署3,社員,4:52,未入力,未入力,0:00
2023/9/28,25,点か 点か,部署1,社員,10:00,DDD-1-0,L作業,1:00
2023/9/28,25,点か 点か,部署1,社員,10:00,DDD-2-0,Y業務,1:00
2023/9/28,25,点か 点か,部署1,社員,10:00,AAA-SRA-1-0,S常駐業務,5:00
2023/9/28,25,点か 点か,部署1,社員,10:00,CCC-SBDDD-2-0,S常駐業務,3:00
2023/9/28,6,川 川,部署1,社員,0:00,未入力,未入力,0:00
2023/9/28,12,湘南 湘南,部署2,社員,12:30,AAA-IC-1-0,J業務,0:40
2023/9/28,12,湘南 湘南,部署2,社員,12:30,AAA-IC-1-0,J業務,3:30
2023/9/28,12,湘南 湘南,部署2,社員,12:30,AAA-IC-1-0,J業務,1:20
2023/9/28,12,湘南 湘南,部署2,社員,12:30,AAA-IC-1-0,J業務,3:00
2023/9/28,12,湘南 湘南,部署2,社員,12:30,AAA-IC-1-0,J業務,2:30
2023/9/28,12,湘南 湘南,部署2,社員,12:30,AAA-IC-1-0,J業務,1:00
2023/9/28,12,湘南 湘南,部署2,社員,12:30,AAA-IC-1-0,J業務,0:30
2023/9/28,46,広島 広島,部署2,社員,11:45,AAA-IC-4-0,J業務,11:45
2023/9/28,42,神戸 神戸,部署2,社員,8:00,CCC-ALJ-4-0,AB開発,0:15
2023/9/28,42,神戸 神戸,部署2,社員,8:00,CCC-ALJ-4-0,AB開発,7:45
2023/9/28,40,今 今,部署2,社員,10:00,DDD-1-0,L作業,0:30
2023/9/28,40,今 今,部署2,社員,10:00,CCC-ARM-2-0,K事業,1:00
2023/9/28,40,今 今,部署2,社員,10:00,CCC-YC-1-0,L作業,4:00
2023/9/28,40,今 今,部署2,社員,10:00,CCC-ARM-2-0,K事業,4:30
2023/9/28,45,動物 動物,部署2,社員,11:00,CCC-SNC-11-2,S常駐業務,11:00
2023/9/28,43,照子 照子,部署1,社員,9:00,AAA-DIDDD-1-0,DDD常駐業務,2:00
2023/9/28,43,照子 照子,部署1,社員,9:00,AAA-DIDDD-1-0,DDD常駐業務,6:00
2023/9/28,43,照子 照子,部署1,社員,9:00,AAA-DIDDD-1-0,DDD常駐業務,1:00
2023/9/28,41,府 府,部署2,社員,0:00,未入力,未入力,0:00
2023/9/28,32,昔 昔,部署2,社員,9:40,AAA-IC-1-0,J業務,9:40
2023/9/28,47,浜辺 浜辺,部署1,社員,5:40,AAA-DDDEC-2-0,K事業,2:00
2023/9/28,47,浜辺 浜辺,部署1,社員,5:40,AAA-DDDEC-2-0,K事業,1:40
2023/9/28,47,浜辺 浜辺,部署1,社員,5:40,AAA-DDDEC-2-0,K事業,2:00
2023/9/28,47,浜辺 浜辺,部署1,社員,5:40,AAA-DDDEC-2-0,K事業,0:00
2023/9/28,44,王都 王都,部署2,社員,0:00,未入力,未入力,0:00
2023/9/28,46,奈良 なら,部署1,社員,0:00,未入力,未入力,0:00
2023/9/28,19,山田 山田,部署3,社員,8:00,未入力,未入力,0:00
2023/9/28,20,円筒 円筒,部署2,社員,8:00,DDD-1-0,L作業,1:00
2023/9/28,20,円筒 円筒,部署2,社員,8:00,DDD-1-0,L作業,2:30
2023/9/28,20,円筒 円筒,部署2,社員,8:00,CCC-UND-1-0,K事業,0:15
2023/9/28,20,円筒 円筒,部署2,社員,8:00,CCC-UND-1-0,K事業,4:15
2023/9/28,23,生徒 生徒,部署2,社員,10:00,AAA-IC-4-0,J業務,10:00
2023/9/28,22,自然 自然,部署1,社員,0:00,未入力,未入力,0:00
2023/9/28,39,途方 途方,部署2,社員,7:30,AAA-IC-3-0,J業務,7:00
2023/9/28,39,途方 途方,部署2,社員,7:30,AAA-IC-3-0,J業務,0:30
2023/9/28,35,青森 青森,部署2,社員,7:55,AAA-IC-5-0,K事業,7:55
2023/9/28,28,扇子 扇子,部署2,社員,11:15,CCC-SNC-11-2,S常駐業務,5:15
2023/9/28,28,扇子 扇子,部署2,社員,11:15,CCC-SNC-11-2,S常駐業務,4:00
2023/9/28,28,扇子 扇子,部署2,社員,11:15,CCC-SNC-11-2,S常駐業務,2:00
2023/9/28,1,伊藤 伊藤,部署2,社員,10:30,AAA-ILL-1-0,K事業,10:15
2023/9/28,1,伊藤 伊藤,部署2,社員,10:30,AAA-ILL-1-0,K事業,0:15
2023/9/28,5,群馬 群馬,部署4,社員,0:00,未入力,未入力,0:00
2023/9/28,24,首都 首都,部署2,社員,11:00,AAA-ILL-1-0,K事業,10:00
2023/9/28,24,首都 首都,部署2,社員,11:00,DDD-1-0,L作業,1:00
2023/9/28,14,壮図 壮図,部署2,契約,8:00,CCC-OPS-2-0,K業務,1:00
2023/9/28,14,壮図 壮図,部署2,契約,8:00,CCC-OPS-2-0,K業務,7:00
2023/9/28,15,千葉 千葉,部署2,契約,4:00,CCC-SNC-11-2,S常駐業務,4:00
2023/9/28,49,海 海,部署2,社員,11:30,CCC-ALJ-4-0,AB開発,2:00
2023/9/28,49,海 海,部署2,社員,11:30,CCC-ALJ-4-0,AB開発,6:00
2023/9/28,49,海 海,部署2,社員,11:30,CCC-ALJ-4-0,AB開発,3:00
2023/9/28,49,海 海,部署2,社員,11:30,DDD-2-0,Y業務,0:30
2023/9/28,38,秋 秋,部署2,社員,0:00,未入力,未入力,0:00
2023/9/28,17,延期 延期,部署1,社員,8:10,AAA-EXE-1-0,K事業,1:00
2023/9/28,17,延期 延期,部署1,社員,8:10,AAA-EXE-1-0,K事業,0:30
2023/9/28,17,延期 延期,部署1,社員,8:10,AAA-EXE-1-0,K事業,6:40
2023/9/28,4,尾藤 尾藤,部署1,社員,10:13,CCC-HPE-1-0,H事業,10:00
2023/9/28,4,尾藤 尾藤,部署1,社員,10:13,CCC-SNC-5-0,S常駐業務,0:13
2023/9/28,7,聖来 聖来,部署1,社員,8:04,AAA-BOJ-1-0,AAA-常駐業務,8:04
2023/9/28,18,岩手 岩手,部署1,社員,8:00,AAA-HPY-1-0,G常駐業務,9:00
2023/9/28,36,三機 三機,部署1,社員,8:23,CCC-SBDDD-2-0,S常駐業務,4:00
2023/9/28,36,三機 三機,部署1,社員,8:23,CCC-SBDDD-2-0,S常駐業務,4:23
2023/9/28,30,壮太 壮太,部署1,社員,7:30,AAA-KSK-1-0,K業務,7:30
2023/9/28,34,関東 関東,部署1,社員,8:00,AAA-MDDDN-1-0,L作業,8:00
2023/9/28,3,横 横,部署1,社員,8:00,AAA-EXE-1-0,K事業,3:30
2023/9/28,3,横 横,部署1,社員,8:00,AAA-EXE-1-0,K事業,0:30
2023/9/28,3,横 横,部署1,社員,8:00,AAA-EXE-1-0,K事業,4:00
2023/9/28,27,蓮介 蓮介,部署1,社員,19:03,AAA-EXE-1-0,K事業,0:30
2023/9/28,27,蓮介 蓮介,部署1,社員,19:03,AAA-EXE-1-0,K事業,18:33
2023/9/28,55,夏 夏,部署6,パートナー,8:00,CCC-HEX-5-1,H事業,8:00
2023/9/28,57,田中 田中,部署6,パートナー,8:00,CCC-HEX-5-1,H事業,8:00
2023/9/28,56,四国 四国,部署6,パートナー,7:30,CCC-ARM-2-0,K事業,0:30
2023/9/28,56,四国 四国,部署6,パートナー,7:30,CCC-ARM-2-0,K事業,6:00
2023/9/28,48,冬 冬,部署1,社員,11:07,AAA-MIX-1-0,L作業,11:07
2023/9/28,50,大分 大分,部署2,社員,8:00,AAA-JOPS-1-0,Y業務,8:00
2023/9/28,11,三佐 三佐,部署1,契約,0:00,未入力,未入力,0:00
2023/9/28,51,大阪 大阪,部署2,社員,10:30,DDD-1-0,L作業,0:30
2023/9/28,51,大阪 大阪,部署2,社員,10:30,CCC-ARM-2-0,K事業,1:00
2023/9/28,51,大阪 大阪,部署2,社員,10:30,CCC-YC-1-0,L作業,9:00
2023/9/28,52,丘 丘,部署1,社員,8:15,AAA-MDDDN-1-0,L作業,6:15
2023/9/28,52,丘 丘,部署1,社員,8:15,AAA-MDDDN-1-0,L作業,2:00
2023/9/28,53,治 治,部署2,社員,7:30,AAA-EXE-1-0,K事業,6:30
2023/9/28,53,治 治,部署2,社員,7:30,AAA-EXE-1-0,K事業,1:00
2023/9/28,54,福井 福井,部署1,社員,8:00,DDD-1-0,L作業,1:00
2023/9/28,54,福井 福井,部署1,社員,8:00,DDD-1-0,L作業,2:00
2023/9/28,54,福井 福井,部署1,社員,8:00,DDD-1-0,L作業,1:00
2023/9/28,54,福井 福井,部署1,社員,8:00,DDD-1-0,L作業,4:00
2023/9/28,58,空 空,部署1,社員,8:00,AAA-MIX-1-0,L作業,8:00
2023/9/28,68,講師 講師,部署2,社員,8:00,DDD-1-0,L作業,8:00
2023/9/28,59,九州 九州,部署2,社員,8:00,DDD-1-0,L作業,8:00
2023/9/28,61,新潟 新潟,部署2,社員,8:00,DDD-1-0,L作業,8:00
2023/9/28,33,河川 河川,部署1,社員,7:30,AAA-EXE-1-0,K事業,5:00
2023/9/28,33,河川 河川,部署1,社員,7:30,AAA-EXE-1-0,K事業,2:30
2023/9/28,87,連多 連多,部署1,社員,0:00,未入力,未入力,0:00
2023/9/28,16,福岡 福岡,部署2,契約,0:00,未入力,未入力,0:00
2023/9/28,85,現部 現部,部署7,社員,0:00,未入力,未入力,0:00
2023/9/28,81,丸 丸,部署7,社員,0:00,未入力,未入力,0:00
2023/9/28,2,有働 有働,部署7,社員,0:00,未入力,未入力,0:00
2023/9/28,88,中部 中部,部署7,社員,0:00,未入力,未入力,0:00
2023/9/28,84,白 白,部署7,社員,0:00,未入力,未入力,0:00
2023/9/28,90,地面 地面,部署7,社員,0:00,未入力,未入力,0:00
2023/9/28,100,三重 三重,部署1,パートナー,0:00,未入力,未入力,0:00
2023/9/29,29,星 星,部署9,社員,8:00,CCC-HEX-7-1,H事業,2:00
2023/9/29,29,星 星,部署9,社員,8:00,CCC-ARM-1-0,K事業,1:00
2023/9/29,29,星 星,部署9,社員,8:00,DDD-6-0,Y業務,3:00
2023/9/29,29,星 星,部署9,社員,8:00,DDD-3-0,Y業務,2:00
2023/9/29,26,北海道 北海道,部署3,社員,8:00,未入力,未入力,0:00
2023/9/29,21,山形 山形,部署8,社員,8:06,BBB-107,Y業務,1:00
2023/9/29,21,山形 山形,部署8,社員,8:06,BBB-107,Y業務,0:30
2023/9/29,21,山形 山形,部署8,社員,8:06,BBB-101,Y業務,3:00
2023/9/29,21,山形 山形,部署8,社員,8:06,BBB-101,Y業務,3:00
2023/9/29,21,山形 山形,部署8,社員,8:06,BBB-104,Y業務,0:30
2023/9/29,13,沖縄 沖縄,部署8,社員,7:09,BBB-106,Y業務,4:00
2023/9/29,13,沖縄 沖縄,部署8,社員,7:09,BBB-104,Y業務,3:00
2023/9/29,37,京都 京都,部署8,社員,7:21,BBB-105,Y業務,7:15
2023/9/29,31,愛媛 愛媛,部署2,社員,8:00,DDD-1-0,L作業,3:00
2023/9/29,31,愛媛 愛媛,部署2,社員,8:00,DDD-2-0,Y業務,1:00
2023/9/29,31,愛媛 愛媛,部署2,社員,8:00,CCC-ARM-2-0,K事業,4:00
2023/9/29,10,真方 真方,部署3,社員,8:00,未入力,未入力,0:00
2023/9/29,25,点か 点か,部署1,社員,4:00,DDD-1-0,L作業,1:00
2023/9/29,25,点か 点か,部署1,社員,4:00,CCC-SBDDD-2-0,S常駐業務,3:00
2023/9/29,6,川 川,部署1,社員,0:00,未入力,未入力,0:00
2023/9/29,12,湘南 湘南,部署2,社員,11:00,AAA-IC-1-0,J業務,2:10
2023/9/29,12,湘南 湘南,部署2,社員,11:00,AAA-IC-1-0,J業務,0:40
2023/9/29,12,湘南 湘南,部署2,社員,11:00,AAA-IC-1-0,J業務,5:30
2023/9/29,12,湘南 湘南,部署2,社員,11:00,AAA-IC-1-0,J業務,2:10
2023/9/29,12,湘南 湘南,部署2,社員,11:00,AAA-IC-1-0,J業務,0:30
2023/9/29,46,広島 広島,部署2,社員,12:45,AAA-IC-4-0,J業務,11:45
2023/9/29,46,広島 広島,部署2,社員,12:45,DDD-1-0,L作業,1:00
2023/9/29,42,神戸 神戸,部署2,社員,8:00,CCC-ALJ-4-0,AB開発,0:15
2023/9/29,42,神戸 神戸,部署2,社員,8:00,CCC-ALJ-4-0,AB開発,7:45
2023/9/29,40,今 今,部署2,社員,8:15,DDD-1-0,L作業,0:30
2023/9/29,40,今 今,部署2,社員,8:15,CCC-ARM-2-0,K事業,1:00
2023/9/29,40,今 今,部署2,社員,8:15,CCC-YC-1-0,L作業,2:00
2023/9/29,40,今 今,部署2,社員,8:15,CCC-ARM-2-0,K事業,4:15
2023/9/29,40,今 今,部署2,社員,8:15,CCC-ARM-2-0,K事業,0:30
2023/9/29,45,動物 動物,部署2,社員,9:00,CCC-SNC-11-2,S常駐業務,9:00
2023/9/29,43,照子 照子,部署1,社員,8:30,AAA-DIDDD-1-0,DDD常駐業務,2:00
2023/9/29,43,照子 照子,部署1,社員,8:30,AAA-DIDDD-1-0,DDD常駐業務,1:00
2023/9/29,43,照子 照子,部署1,社員,8:30,AAA-DIDDD-1-0,DDD常駐業務,5:30
2023/9/29,41,府 府,部署2,社員,0:00,未入力,未入力,0:00
2023/9/29,32,昔 昔,部署2,社員,8:40,AAA-IC-1-0,J業務,8:40
2023/9/29,47,浜辺 浜辺,部署1,社員,8:25,AAA-DDDEC-2-0,K事業,0:30
2023/9/29,47,浜辺 浜辺,部署1,社員,8:25,AAA-DDDEC-2-0,K事業,3:00
2023/9/29,47,浜辺 浜辺,部署1,社員,8:25,AAA-DDDEC-2-0,K事業,1:00
2023/9/29,47,浜辺 浜辺,部署1,社員,8:25,AAA-DDDEC-2-0,K事業,2:55
2023/9/29,47,浜辺 浜辺,部署1,社員,8:25,DDD-1-0,L作業,1:00
2023/9/29,44,王都 王都,部署2,社員,0:00,未入力,未入力,0:00
2023/9/29,46,奈良 なら,部署1,社員,0:00,未入力,未入力,0:00
2023/9/29,19,山田 山田,部署3,社員,8:00,未入力,未入力,0:00
2023/9/29,20,円筒 円筒,部署2,社員,8:00,CCC-OPS-1-0,K業務,2:00
2023/9/29,20,円筒 円筒,部署2,社員,8:00,CCC-OPS-1-0,K業務,0:30
2023/9/29,20,円筒 円筒,部署2,社員,8:00,CCC-OPS-1-0,K業務,5:30
2023/9/29,23,生徒 生徒,部署2,社員,7:45,AAA-IC-4-0,J業務,7:45
2023/9/29,22,自然 自然,部署1,社員,0:00,未入力,未入力,0:00
2023/9/29,39,途方 途方,部署2,社員,7:45,AAA-IC-3-0,J業務,7:15
2023/9/29,39,途方 途方,部署2,社員,7:45,AAA-IC-3-0,J業務,0:30
2023/9/29,35,青森 青森,部署2,社員,7:55,AAA-IC-5-0,K事業,7:55
2023/9/29,28,扇子 扇子,部署2,社員,9:15,CCC-SNC-11-2,S常駐業務,4:00
2023/9/29,28,扇子 扇子,部署2,社員,9:15,CCC-SNC-11-2,S常駐業務,1:15
2023/9/29,28,扇子 扇子,部署2,社員,9:15,CCC-SNC-11-2,S常駐業務,2:30
2023/9/29,28,扇子 扇子,部署2,社員,9:15,CCC-SNC-11-2,S常駐業務,1:30
2023/9/29,1,伊藤 伊藤,部署2,社員,10:00,AAA-ILL-1-0,K事業,10:00
2023/9/29,5,群馬 群馬,部署4,社員,0:00,未入力,未入力,0:00
2023/9/29,24,首都 首都,部署2,社員,8:00,AAA-ILL-1-0,K事業,7:30
2023/9/29,24,首都 首都,部署2,社員,8:00,DDD-2-0,Y業務,0:30
2023/9/29,14,壮図 壮図,部署2,契約,8:00,未入力,未入力,0:00
2023/9/29,15,千葉 千葉,部署2,契約,8:00,CCC-SNC-11-2,S常駐業務,8:00
2023/9/29,49,海 海,部署2,社員,8:00,CCC-ALJ-4-0,AB開発,8:00
2023/9/29,38,秋 秋,部署2,社員,0:00,未入力,未入力,0:00
2023/9/29,17,延期 延期,部署1,社員,4:07,DDD-1-0,L作業,3:07
2023/9/29,17,延期 延期,部署1,社員,4:07,AAA-EXE-1-0,K事業,1:00
2023/9/29,4,尾藤 尾藤,部署1,社員,8:00,CCC-HPE-1-0,H事業,7:30
2023/9/29,4,尾藤 尾藤,部署1,社員,8:00,CCC-SNC-5-0,S常駐業務,0:30
2023/9/29,7,聖来 聖来,部署1,社員,4:01,AAA-BOJ-1-0,AAA-常駐業務,4:01
2023/9/29,18,岩手 岩手,部署1,社員,8:00,AAA-HPY-1-0,G常駐業務,8:00
2023/9/29,36,三機 三機,部署1,社員,8:16,CCC-SBDDD-2-0,S常駐業務,3:00
2023/9/29,36,三機 三機,部署1,社員,8:16,CCC-SBDDD-2-0,S常駐業務,5:16
2023/9/29,30,壮太 壮太,部署1,社員,7:30,AAA-KSK-1-0,K業務,7:30
2023/9/29,34,関東 関東,部署1,社員,8:00,AAA-MDDDN-1-0,L作業,8:00
2023/9/29,3,横 横,部署1,社員,8:30,AAA-EXE-1-0,K事業,3:00
2023/9/29,3,横 横,部署1,社員,8:30,DDD-1-0,L作業,1:00
2023/9/29,3,横 横,部署1,社員,8:30,DDD-1-0,L作業,1:00
2023/9/29,3,横 横,部署1,社員,8:30,AAA-EXE-1-0,K事業,3:30
2023/9/29,27,蓮介 蓮介,部署1,社員,0:00,未入力,未入力,0:00
2023/9/29,55,夏 夏,部署6,パートナー,9:00,CCC-HEX-5-1,H事業,9:00
2023/9/29,57,田中 田中,部署6,パートナー,8:00,CCC-HEX-5-1,H事業,8:00
2023/9/29,56,四国 四国,部署6,パートナー,0:00,未入力,未入力,0:00
2023/9/29,48,冬 冬,部署1,社員,8:00,AAA-MIX-1-0,L作業,8:00
2023/9/29,50,大分 大分,部署2,社員,8:01,AAA-JOPS-1-0,Y業務,8:01
2023/9/29,11,三佐 三佐,部署1,契約,0:00,未入力,未入力,0:00
2023/9/29,51,大阪 大阪,部署2,社員,9:00,DDD-1-0,L作業,0:30
2023/9/29,51,大阪 大阪,部署2,社員,9:00,CCC-ARM-2-0,K事業,1:00
2023/9/29,51,大阪 大阪,部署2,社員,9:00,CCC-YC-1-0,L作業,7:30
2023/9/29,52,丘 丘,部署1,社員,8:30,AAA-MDDDN-1-0,L作業,8:30
2023/9/29,53,治 治,部署2,社員,7:30,AAA-EXE-1-0,K事業,6:30
2023/9/29,53,治 治,部署2,社員,7:30,AAA-EXE-1-0,K事業,1:00
2023/9/29,54,福井 福井,部署1,社員,8:00,DDD-1-0,L作業,1:00
2023/9/29,54,福井 福井,部署1,社員,8:00,DDD-3-0,Y業務,1:00
2023/9/29,54,福井 福井,部署1,社員,8:00,DDD-1-0,L作業,2:00
2023/9/29,54,福井 福井,部署1,社員,8:00,DDD-1-0,L作業,1:00
2023/9/29,54,福井 福井,部署1,社員,8:00,DDD-1-0,L作業,2:00
2023/9/29,54,福井 福井,部署1,社員,8:00,DDD-1-0,L作業,1:00
2023/9/29,58,空 空,部署1,社員,8:30,AAA-MIX-1-0,L作業,8:00
2023/9/29,58,空 空,部署1,社員,8:30,DDD-1-0,L作業,0:30
2023/9/29,68,講師 講師,部署2,社員,8:00,DDD-1-0,L作業,8:00
2023/9/29,59,九州 九州,部署2,社員,8:00,DDD-1-0,L作業,8:00
2023/9/29,61,新潟 新潟,部署2,社員,0:00,未入力,未入力,0:00
2023/9/29,33,河川 河川,部署1,社員,7:36,AAA-EXE-1-0,K事業,3:00
2023/9/29,33,河川 河川,部署1,社員,7:36,AAA-EXE-1-0,K事業,2:00
